20230409051117470 99 2023 4 9 5 11 17.09 85.507887 28.411951 -3.5 1.547 1.635 85.554413 28.409106 -0.348 0.941 8.281 8.417 22.209 31.566 10.154 19.236 1.76 1.606 1.76 1.22 0.439 -0.0971
20230409051156540 99 2023 4 9 5 11 56.605 85.416849 27.933615 30.0 1.528 1.641 85.380488 27.929605 27.586 0.08 0.192 0.369 25.083 35.303 10.414 20.97 1.789 1.618 1.789 0.921 0.435 -0.00325
20230409051212210 99 2023 4 9 5 12 12.06 85.958068 27.679245 9.1 1.668 1.76 85.971615 27.679887 5.867 1.133 7.791 15.488 26.516 43.21 10.195 22.689 1.759 1.602 1.759 1.03 0.427 0.0785
20230409051304660 99 2023 4 9 5 13 4.64 85.198084 28.018876 30.0 1.676 1.742 85.485821 28.289221 12.685 0.786 11.248 35.504 25.313 11.479 10.119 14.326 1.718 1.57 1.718 1.09 0.494 -0.0655
20230409051326310 99 2023 4 9 5 13 26.25 85.527296 27.626 0.35 1.576 1.633 85.870234 27.564004 -5.262 0.832 24.777 15.211 21.189 32.332 9.828 18.883 1.77 1.624 1.77 0.814 0.428 0.0832
20230409051429830 99 2023 4 9 5 14 29.615 85.931246 28.357445 30.0 1.522 1.621 85.961776 28.343147 27.537 0.733 8.112 1.131 23.045 16.007 10.169 15.538 1.767 1.605 1.767 1.31 0.357 -0.0248
20230409051451610 99 2023 4 9 5 14 51.77 85.267639 27.553874 21.85 1.548 1.639 85.196483 27.193405 -54.434 0.902 20.159 60.414 24.589 38.069 10.104 21.148 1.793 1.629 1.793 1.07 0.368 0.00679
20230409051520500 99 2023 4 9 5 15 20.235 85.855085 28.501975 16.0 1.551 1.648 85.900908 28.484285 12.954 0.028 1.95 57.99 20.021 27.748 9.261 17.263 1.768 1.596 1.768 1.26 0.339 -0.0874
20230409051642960 99 2023 4 9 5 16 42.835 85.197312 28.226417 30.0 1.492 1.629 85.938398 28.219757 27.852 0.079 0.297 0.219 23.154 36.39 9.942 20.309 1.826 1.619 1.826 1.31 0.485 0.0152
20230409051828070 99 2023 4 9 5 18 28.07 85.832497 27.500387 -3.0 1.652 1.809 85.538788 27.810633 -1.139 1.39 2.855 2.546 20.739 26.795 10.782 18.163 1.83 1.625 1.83 1.16 0.397 -0.0308
20230409051852410 99 2023 4 9 5 18 52.175 85.519568 27.801513 -1.3 1.452 1.571 85.50182 27.8088 -0.751 0.997 2.48 4.033 23.119 27.35 9.838 18.391 1.779 1.593 1.779 0.316 0.512 -0.283
20230409051915950 99 2023 4 9 5 19 15.635 85.630718 27.906211 12.15 1.577 1.637 85.642304 27.908363 11.312 0.804 4.709 1.835 23.047 35.128 10.062 20.121 1.748 1.592 1.748 0.469 0.338 0.0595
20230409052004450 99 2023 4 9 5 20 4.46 85.809973 27.889811 5.15 1.651 1.749 85.816481 27.894659 -0.406 0.875 3.222 7.806 21.531 24.002 9.274 16.86 1.773 1.607 1.773 0.698 0.426 0.102
20230409052011170 99 2023 4 9 5 20 11.04 85.59263 27.857034 -0.95 1.609 1.71 85.588191 27.857247 -0.735 1.108 1.636 3.237 12.841 22.525 8.895 13.702 1.738 1.577 1.738 -0.19 0.425 0.169
