# 2023  04  10   00    36    6.095     85.7728     28.1137     4.05     0.569     0.0     0.0    0.0    208
2D15 5.2819 0.8530 S
2D16 4.1202 0.8940 S
2D17 2.9753 0.8800 P
2D17 4.7889 0.7890 S
2D18 2.6677 0.9004 P
2D18 4.3196 0.9131 S
2D19 3.2461 0.9226 P
2D20 3.2271 0.9146 P
2D20 5.2063 0.8190 S
2D22 3.5789 0.9261 P
2D22 5.9448 0.8910 S
A000 2.7703 0.9232 P
A000 4.4338 0.9244 S
A004 2.7433 0.9224 P
A004 4.3967 0.9350 S
A009 2.8240 0.8420 P
A009 4.4378 0.9000 S
A014 2.7221 0.9112 P
A014 4.2534 0.7480 S
A019 4.3114 0.7330 S
A024 4.2779 0.9087 S
A029 4.4316 0.9205 S
A034 4.3695 0.9422 S
A039 2.7920 0.8720 P
A039 4.3416 0.9135 S
A044 4.5285 0.9076 S
A049 4.5368 0.9172 S
A054 4.5917 0.9243 S
A059 2.7666 0.9214 P
A059 4.5501 0.7950 S
A064 2.8019 0.9286 P
A064 4.9672 0.5030 S
A069 2.7883 0.9202 P
A069 4.6873 0.9361 S
A074 2.8640 0.9146 P
A074 5.0682 0.8630 S
A079 2.8369 0.9131 P
A079 4.7783 0.9056 S
A084 2.8428 0.9241 P
A089 2.8716 0.9195 P
A094 2.9135 0.9347 P
A094 5.0295 0.8980 S
A100 2.9714 0.9369 P
A100 4.8882 0.9242 S
A104 3.0297 0.8930 P
A109 3.0192 0.9121 P
A113 3.0561 0.9290 P
A114 3.0118 0.9279 P
A114 5.0832 0.9018 S
A132 3.1933 0.9341 P
A134 3.2584 0.9316 P
A139 3.2861 0.9054 P
A144 3.3443 0.9109 P
A149 3.5094 0.5690 P
A154 3.4205 0.9163 P
A159 3.4868 0.9300 P
AX6  2.9940 0.9352 P
B09  2.7582 0.8780 P
B09  4.2944 0.9208 S
B13  4.2695 0.9320 S
B19  4.2037 0.8810 S
B23  2.5289 0.9000 P
B23  4.1910 0.9265 S
B28  4.3299 0.8540 S
B35  2.7410 0.8940 P
B35  4.2265 0.9218 S
B39  4.3133 0.8680 S
B48  4.2429 0.9135 S
B50  4.2634 0.9228 S
C05  6.1417 0.9677 S
C15  5.7183 0.9005 S
C90  3.2420 0.8910 P
C56  3.5460 0.9117 P
C56  5.7305 0.9179 S
C62  5.7095 0.9099 S
C69  3.6029 0.9140 P
C72  3.5658 0.8970 P
C72  5.6099 0.8850 S
# 2023  04  21   20    37   54.980     85.5749     27.8882    12.95     0.179     0.0     0.0    0.0    590
2D01 2.6680 0.9186 P
2D01 4.3938 0.8750 S
2D03 2.9003 0.9312 P
2D03 4.7622 0.8800 S
2D04 2.8452 0.8940 P
2D04 4.7692 0.8970 S
2D05 2.5476 0.9306 P
2D05 4.2487 0.9259 S
2D06 2.7899 0.9389 P
2D06 4.6491 0.8590 S
2D07 2.7234 0.9356 P
2D07 4.6497 0.9143 S
2D08 3.1996 0.9189 P
2D08 5.2689 0.9068 S
2D09 3.0825 0.9386 P
2D10 3.0079 0.9314 P
2D10 5.0395 0.8020 S
2D12 3.0982 0.9307 P
2D12 5.1461 0.9134 S
2D14 5.3751 0.8930 S
2D15 3.1707 0.9285 P
2D15 5.1767 0.8750 S
2D16 2.5671 0.9805 P
2D16 4.0074 0.9155 S
2D17 2.8594 0.9267 P
2D17 4.7048 0.7810 S
2D18 2.5728 0.9135 P
2D18 4.2282 0.9139 S
2D19 3.1442 0.9309 P
2D20 3.2453 0.7960 P
2D20 5.0714 0.8290 S
2D21 3.2364 0.7490 P
2D21 5.3851 0.8250 S
2D22 3.4807 0.9317 P
2D22 5.8250 0.8900 S
A000 2.5701 0.8800 P
A000 4.3475 0.9265 S
A004 2.6280 0.9354 P
A004 4.2978 0.9359 S
A009 2.6719 0.9209 P
A009 4.3396 0.9003 S
A014 2.6140 0.9172 P
A014 4.1706 0.7360 S
A019 4.2130 0.9101 S
A024 4.1901 0.9224 S
A029 4.3283 0.8810 S
A034 4.2743 0.8900 S
A039 2.6442 0.8990 P
A039 4.2479 0.9124 S
A044 2.7422 0.8570 P
A044 4.4169 0.9052 S
A049 4.4548 0.9126 S
A054 2.6713 0.9286 P
A054 4.4951 0.9237 S
A059 2.6539 0.9337 P
A059 4.4543 0.8240 S
A064 2.6964 0.9371 P
A064 4.8943 0.9009 S
A069 2.7018 0.8890 P
A069 4.5868 0.9305 S
A074 2.7342 0.9324 P
A074 4.9657 0.8830 S
A079 2.7314 0.9338 P
A079 4.6877 0.8960 S
A084 2.7322 0.9365 P
A084 4.6345 0.9359 S
A089 2.7738 0.9185 P
A089 4.9052 0.8560 S
A094 2.8086 0.9358 P
A094 4.9131 0.8830 S
A100 2.8701 0.9351 P
A100 4.7951 0.9188 S
A104 2.8894 0.9168 P
A109 2.9071 0.9357 P
A113 2.9649 0.9213 P
A113 4.8984 0.9013 S
A114 2.9065 0.9386 P
A114 4.9788 0.8930 S
A132 3.0854 0.9377 P
A134 3.1593 0.9328 P
A139 3.1918 0.9237 P
A144 3.2439 0.8950 P
A149 3.3806 0.7060 P
A149 5.6942 0.9078 S
A154 3.3246 0.9129 P
A159 3.3916 0.9378 P
A159 5.6925 0.8160 S
A164 3.4693 0.8140 P
A169 3.5323 0.9207 P
A174 3.5412 0.9155 P
A179 3.5883 0.8590 P
A181 3.6015 0.9054 P
A181 6.2045 0.9294 S
AX4  3.4990 0.9420 P
AX6  2.8893 0.9376 P
B03  2.1490 0.9032 P
B09  2.6795 0.8760 P
B09  4.2127 0.8770 S
B13  4.1855 0.9190 S
B19  2.6028 0.9757 P
B19  4.1319 0.9166 S
B23  4.0881 0.9363 S
B28  4.2440 0.8830 S
B35  2.5898 0.8780 P
B35  4.1245 0.9241 S
B39  4.2022 0.8680 S
B48  4.2272 0.8970 S
B50  4.1531 0.9278 S
C05  3.5455 0.9074 P
C15  3.4751 0.8930 P
C90  5.6627 0.8970 S
C56  3.4578 0.9258 P
C56  5.6241 0.9210 S
C62  3.4146 0.8910 P
C62  5.5969 0.9167 S
C72  3.4396 0.9087 P
C72  5.5139 0.9147 S
# 2023  04  21   20    39   31.220     85.5743     27.8859    13.70     -0.185     0.0     0.0    0.0    591
2D03 2.1988 0.9444 P
2D03 4.9765 0.7830 S
2D04 4.9402 0.8820 S
2D05 4.4560 0.8710 S
2D06 2.9770 0.9315 P
2D06 4.8411 0.8690 S
2D07 2.9053 0.9190 P
2D07 4.8509 0.8490 S
2D09 3.2661 0.8870 P
2D11 3.9448 0.9304 P
2D12 3.2938 0.8700 P
2D12 5.3211 0.9142 S
2D15 3.4128 0.9124 P
2D15 5.3629 0.8450 S
2D16 4.2132 0.7940 S
2D17 4.9013 0.5870 S
2D18 2.9480 0.9356 P
2D18 4.4097 0.9000 S
2D19 3.3675 0.9281 P
2D20 5.3806 0.8790 S
2D22 3.6801 0.9064 P
2D22 5.9961 0.8730 S
A000 4.5080 0.9142 S
A004 2.8418 0.9016 P
A004 4.4750 0.9322 S
A009 2.8228 0.9187 P
A009 4.5217 0.8770 S
A014 4.3313 0.6050 S
A019 5.2177 0.9537 S
A024 3.4476 0.9811 P
A029 4.5276 0.7450 S
A034 2.5841 0.8270 P
A039 4.4562 0.9000 S
A044 4.6361 0.8780 S
A049 4.6410 0.8910 S
A054 4.6959 0.9037 S
A059 2.8946 0.9558 P
A059 4.8392 0.9244 S
A064 2.8829 0.9024 P
A064 5.0558 0.8910 S
A069 2.8697 0.8860 P
A069 4.7583 0.9323 S
A074 2.9182 0.8500 P
A074 5.1591 0.8730 S
A079 2.9529 0.7820 P
A079 4.8795 0.8580 S
A084 2.8790 0.9422 P
A094 2.9999 0.9128 P
A094 5.0562 0.7730 S
A100 3.0569 0.9048 P
A100 4.9539 0.9508 S
A109 3.1016 0.9435 P
A114 3.0911 0.9136 P
A114 5.1902 0.9309 S
A132 3.2735 0.9259 P
A134 3.3365 0.9180 P
A154 6.3654 0.8550 S
A159 3.5860 0.9037 P
AX6  3.0709 0.9101 P
B09  4.4518 0.7930 S
B13  4.3739 0.9139 S
B23  3.2146 0.9074 P
B28  2.1074 0.8890 P
B35  4.2989 0.9182 S
B39  4.4760 0.9169 S
B48  2.8910 0.9124 P
B50  4.3461 0.9061 S
C56  5.8627 0.9035 S
C62  5.8025 0.9292 S
# 2023  04  21   20    40   38.565     85.5764     27.8877    13.20     0.159     0.0     0.0    0.0    592
2D01 2.7180 0.8930 P
2D01 4.5335 0.8820 S
2D03 2.9959 0.9303 P
2D03 4.8736 0.8730 S
2D04 2.9444 0.9134 P
2D04 4.8703 0.8930 S
2D05 2.6432 0.9327 P
2D05 4.3569 0.9283 S
2D06 2.8883 0.9405 P
2D06 4.7395 0.8830 S
2D07 2.8220 0.9315 P
2D08 3.3051 0.9185 P
2D08 5.3748 0.8900 S
2D09 3.1842 0.9346 P
2D09 5.2315 0.9600 S
2D10 3.1107 0.9187 P
2D10 5.1534 0.8520 S
2D12 3.1970 0.9277 P
2D12 5.2571 0.9127 S
2D13 6.4123 0.5600 S
2D14 5.4683 0.8610 S
2D15 3.2733 0.9318 P
2D15 5.2797 0.8580 S
2D16 4.1026 0.9171 S
2D17 2.9675 0.9136 P
2D17 4.7969 0.7980 S
2D18 2.6676 0.9183 P
2D18 4.3292 0.9148 S
2D19 3.2316 0.9277 P
2D20 3.2128 0.9349 P
2D20 5.1867 0.8280 S
2D21 5.4949 0.8630 S
2D22 3.5752 0.9317 P
2D22 5.9527 0.9194 S
A000 2.7709 0.9374 P
A000 4.4370 0.9240 S
A004 2.7402 0.9347 P
A004 4.4027 0.9342 S
A009 2.7722 0.9193 P
A009 4.4334 0.8970 S
A014 2.7421 0.9230 P
A014 4.2387 0.7220 S
A019 4.3370 0.8890 S
A024 4.2982 0.9180 S
A029 4.4404 0.9126 S
A034 3.1621 0.9581 P
A034 4.3654 0.9507 S
A039 2.8094 0.8960 P
A039 4.3476 0.9019 S
A044 2.9733 0.8880 P
A044 4.5218 0.9182 S
A049 2.7690 0.9112 P
A049 4.5488 0.9177 S
A054 2.7676 0.9224 P
A054 4.6057 0.9207 S
A059 2.7586 0.9302 P
A059 4.5685 0.8060 S
A064 2.7961 0.9386 P
A064 4.7000 0.9029 S
A069 2.7941 0.9131 P
A069 4.6852 0.9315 S
A074 2.8460 0.9318 P
A074 5.0598 0.8880 S
A079 2.8275 0.9311 P
A079 4.7822 0.9050 S
A084 2.8362 0.9334 P
A084 4.7387 0.9269 S
A089 2.8772 0.9209 P
A089 4.9961 0.8500 S
A094 2.9092 0.9364 P
A094 5.0018 0.9034 S
A100 2.9660 0.9320 P
A100 4.8907 0.9239 S
A104 2.9935 0.8580 P
A109 3.0085 0.9311 P
A113 3.0761 0.9209 P
A114 2.9993 0.9372 P
A114 5.0737 0.8980 S
A132 3.1879 0.9378 P
A134 3.2552 0.9371 P
A139 3.2806 0.9253 P
A144 3.3625 0.7780 P
A149 3.4248 0.9122 P
A149 5.8072 0.9640 S
A154 3.4749 0.9445 P
A159 3.4810 0.9349 P
A159 5.6178 0.9668 S
A164 3.5055 0.8490 P
A169 3.6066 0.9151 P
A179 3.7753 0.8610 P
A181 3.6991 0.8950 P
A181 6.3617 0.8680 S
AX6  2.9889 0.9376 P
B09  2.7697 0.9442 P
B09  4.2924 0.9242 S
B13  2.7165 0.9062 P
B13  4.2745 0.9270 S
B19  4.2441 0.8490 S
B23  2.7130 0.9000 P
B23  4.1855 0.9400 S
B28  4.3162 0.8580 S
B35  2.7305 0.8840 P
B35  4.2221 0.9268 S
B39  4.3138 0.8470 S
B48  4.2295 0.9213 S
B50  2.9533 0.9742 P
B50  4.2591 0.9270 S
C05  4.3468 0.9039 P
C15  3.5855 0.9233 P
C25  3.5694 0.8420 P
C56  3.5417 0.9209 P
C56  5.7198 0.9149 S
C62  3.5547 0.8620 P
C62  5.6919 0.9172 S
C69  5.6139 0.9186 S
C72  3.5736 0.8910 P
C72  5.6063 0.9016 S
C77  5.7589 0.8400 S
# 2023  04  21   21    42   52.520     85.4697     27.9129    12.55     -0.181     0.0     0.0    0.0    593
2D01 5.2700 0.9650 S
2D03 5.1068 0.9058 S
2D04 2.7287 0.9098 P
2D04 4.6632 0.8920 S
2D05 2.6160 0.9032 P
2D06 2.7287 0.9223 P
2D06 4.5061 0.8610 S
2D07 2.7255 0.9221 P
2D07 4.5141 0.8920 S
2D09 3.0610 0.9174 P
2D09 5.3764 0.9722 S
2D12 3.2629 0.8860 P
2D14 4.3553 0.9103 S
2D15 2.8426 0.9086 P
2D15 4.7319 0.8420 S
2D19 3.7068 0.9439 P
2D20 7.2074 0.8950 S
A000 3.3396 0.9289 P
A004 3.1983 0.9117 P
A004 5.2331 0.9167 S
A009 5.3401 0.9095 S
A014 5.1023 0.9417 S
A024 6.0766 0.8760 S
A034 3.0220 0.9111 P
A039 5.1225 0.8510 S
A044 5.2366 0.9000 S
A049 5.1966 0.7640 S
A054 3.4572 0.8170 P
A054 5.2173 0.8870 S
A059 5.5317 0.8860 S
A064 3.2254 0.8290 P
A064 5.3480 0.8640 S
A074 3.2795 0.8670 P
A074 5.6035 0.8190 S
A089 5.6285 0.8660 S
A094 3.4599 0.8790 P
A094 5.6643 0.7710 S
A100 5.7190 0.9463 S
A109 3.4895 0.9065 P
A109 5.9531 0.8980 S
A113 3.4639 0.8260 P
A113 5.6086 0.8880 S
A114 2.9926 0.9247 P
A132 3.9458 0.8530 P
A134 3.5466 0.8990 P
A134 6.0053 0.9541 S
A139 3.5459 0.9254 P
A149 3.5853 0.9044 P
A154 3.5277 0.8910 P
A159 6.7469 0.9014 S
A164 3.6189 0.8570 P
A169 3.5735 0.9113 P
A169 6.0310 0.8280 S
A179 5.1771 0.8910 S
A181 3.7306 0.8580 P
AX6  3.4488 0.9093 P
AX6  6.0412 0.9538 S
B13  4.9134 0.9403 S
B19  3.3561 0.8710 P
B28  4.2021 0.8610 S
B35  4.6752 0.8930 S
B39  4.6730 0.9361 S
C56  3.2424 0.8870 P
C56  5.4807 0.8890 S
# 2023  04  21   21    50   32.845     85.5566     27.8909    13.25     -0.215     0.0     0.0    0.0    594
2D03 4.7643 0.9035 S
2D05 4.0513 0.8990 S
2D06 2.6435 0.9303 P
2D06 4.3149 0.9033 S
2D07 2.5882 0.9107 P
2D07 4.4187 0.7140 S
2D08 3.0203 0.8410 P
2D08 5.1450 0.8200 S
2D09 2.9701 0.9201 P
2D09 5.2463 0.9750 S
2D12 3.1118 0.8710 P
2D15 5.0086 0.8650 S
2D17 5.1380 0.8940 S
2D18 2.6990 0.9434 P
2D18 4.3662 0.8310 S
2D19 3.2191 0.7870 P
2D20 3.5380 0.9035 P
2D20 5.3848 0.8510 S
A000 2.6809 0.8860 P
A000 4.4523 0.8670 S
A004 2.7099 0.9207 P
A004 4.3945 0.9176 S
A009 4.4544 0.8310 S
A014 4.3071 0.9237 S
A029 4.3229 0.9139 S
A034 4.2985 0.8810 S
A039 4.2989 0.8470 S
A044 4.4527 0.8880 S
A049 4.4251 0.8930 S
A054 4.4433 0.8190 S
A059 4.6653 0.8710 S
A064 4.5746 0.9031 S
A069 2.6851 0.8470 P
A069 4.5604 0.9313 S
A074 2.7523 0.8610 P
A074 4.9046 0.7650 S
A079 2.9648 0.8410 P
A079 4.6290 0.9020 S
A084 2.7276 0.9003 P
A084 4.5800 0.9215 S
A089 2.7903 0.8870 P
A089 4.9024 0.8870 S
A094 4.9099 0.8930 S
A100 2.8918 0.9150 P
A100 4.7935 0.9161 S
A109 2.8852 0.9119 P
A109 4.9128 0.8810 S
A113 2.9468 0.9116 P
A114 2.8929 0.9130 P
A134 3.1031 0.9148 P
A139 3.1293 0.9083 P
A144 3.8613 0.9512 P
A149 3.2606 0.8860 P
A154 3.2455 0.9198 P
A159 3.3201 0.9349 P
A164 3.3743 0.9128 P
A169 3.4215 0.9243 P
AX6  2.8968 0.9267 P
AX6  4.8658 0.8690 S
B03  3.1856 0.9083 P
B09  4.2306 0.8620 S
B13  4.1374 0.9186 S
B19  4.1549 0.8980 S
B23  4.0583 0.9179 S
B35  4.0364 0.9264 S
B50  4.1947 0.8310 S
C56  3.3166 0.8780 P
C69  4.0133 0.8700 P
# 2023  04  21   22    29   44.950     85.5799     27.9455    14.20     0.626     0.0     0.0    0.0    595
2D01 5.7658 0.8850 S
2D03 3.8169 0.8670 P
2D03 6.0445 0.6320 S
2D04 3.3895 0.9330 P
2D04 5.4944 0.8670 S
2D05 2.9015 0.9369 P
2D05 4.7474 0.9135 S
2D06 2.7150 0.9456 P
2D06 4.6754 0.9080 S
2D07 2.8531 0.9395 P
2D07 4.9237 0.8630 S
2D08 3.1801 0.9333 P
2D08 5.5520 0.8190 S
2D09 2.9272 0.9436 P
2D09 5.0607 0.9456 S
2D10 4.1069 0.8060 P
2D10 6.5196 0.8200 S
2D11 4.1181 0.9327 P
2D11 7.1637 0.7700 S
2D12 4.1081 0.8890 P
2D12 6.5675 0.6140 S
2D13 4.6485 0.9157 P
2D13 7.3528 0.8300 S
2D14 3.5721 0.9399 P
2D14 5.8484 0.8360 S
2D15 4.1052 0.8700 P
2D15 6.4279 0.8620 S
2D16 3.1678 0.7910 P
2D16 5.0600 0.8840 S
2D17 3.7610 0.8890 P
2D17 6.0914 0.8370 S
2D18 2.9477 0.9261 P
2D18 4.7775 0.8880 S
2D19 3.1643 0.9343 P
2D19 5.1782 0.9034 S
2D20 3.5522 0.9443 P
2D20 5.8875 0.9109 S
2D21 4.5491 0.5730 P
2D21 6.7650 0.9152 S
2D22 3.2626 0.9389 P
2D22 5.3408 0.9160 S
A000 3.4437 0.9248 P
A000 5.4271 0.9069 S
A004 3.3553 0.9246 P
A004 5.3651 0.9194 S
A009 3.3436 0.9234 P
A009 5.5276 0.8410 S
A014 3.3032 0.9090 P
A014 5.2797 0.9081 S
A019 5.3131 0.8850 S
A024 3.2735 0.8580 P
A024 5.2624 0.9276 S
A029 5.2994 0.7800 S
A034 5.1882 0.8970 S
A039 5.0700 0.9199 S
A044 3.1797 0.9509 P
A044 5.1824 0.9158 S
A049 3.1783 0.9306 P
A049 5.1942 0.8560 S
A054 3.1386 0.9411 P
A054 5.1427 0.9291 S
A059 3.0872 0.9463 P
A059 5.0234 0.9178 S
A064 3.0894 0.9437 P
A064 5.1480 0.9715 S
A069 3.0405 0.9350 P
A069 5.0379 0.9234 S
A074 3.0544 0.9418 P
A074 5.3507 0.9177 S
A079 3.0138 0.9346 P
A079 5.1540 0.7700 S
A084 2.9726 0.9409 P
A084 5.0228 0.8780 S
A094 2.9829 0.9360 P
A094 5.0575 0.8190 S
A100 2.9891 0.9413 P
A100 5.0485 0.8750 S
A104 2.9709 0.9262 P
A104 5.2227 0.8630 S
A109 2.9448 0.9364 P
A109 5.2037 0.8940 S
A113 2.9693 0.9496 P
A113 4.9931 0.8780 S
A114 2.9210 0.9374 P
A114 4.9857 0.9193 S
A132 3.0025 0.9340 P
A132 5.1333 0.9415 S
A134 3.0431 0.9427 P
A139 3.0407 0.9416 P
A139 5.4050 0.8550 S
A144 3.0717 0.9381 P
A144 5.2705 0.9116 S
A149 3.1204 0.9432 P
A154 3.0903 0.9408 P
A154 5.3037 0.9274 S
A159 3.1394 0.9445 P
A159 5.3270 0.9116 S
A164 3.1717 0.9433 P
A164 5.5879 0.9000 S
A169 3.2077 0.9492 P
A169 5.6181 0.9661 S
A174 3.2188 0.9450 P
A174 5.5487 0.8850 S
A179 3.2921 0.9012 P
A179 5.5807 0.8080 S
A181 3.2702 0.9417 P
A181 5.6696 0.8830 S
AX4  3.1924 0.9311 P
AX4  5.4347 0.8990 S
AX6  2.9262 0.9432 P
AX6  5.0552 0.8930 S
B03  3.4911 0.7290 P
B03  5.3300 0.8080 S
B09  3.2077 0.9256 P
B09  5.1620 0.9453 S
B13  3.1518 0.9332 P
B13  5.0720 0.9370 S
B19  5.0764 0.9177 S
B23  3.1361 0.9298 P
B23  5.0221 0.9357 S
B28  2.6887 0.9754 P
B28  5.1341 0.9427 S
B35  3.1099 0.9295 P
B35  5.0099 0.9268 S
B39  5.0630 0.9188 S
B48  3.1275 0.9266 P
B48  5.0781 0.9288 S
B50  5.0396 0.9151 S
C05  3.2529 0.9437 P
C05  5.5019 0.9141 S
C10  3.1757 0.9276 P
C10  5.3950 0.8610 S
C15  3.1618 0.9351 P
C15  5.3111 0.9187 S
C21  3.1756 0.9296 P
C21  5.4985 0.7700 S
C25  3.1504 0.9381 P
C25  5.4471 0.8870 S
C90  3.0995 0.8190 P
C56  3.1337 0.9445 P
C56  5.2758 0.9147 S
C62  3.1258 0.9386 P
C62  5.2587 0.9285 S
C69  3.1018 0.9343 P
C69  5.2043 0.9205 S
C72  3.0998 0.9401 P
C72  5.1375 0.9321 S
C77  3.1371 0.9044 P
C77  5.2221 0.9022 S
# 2023  04  21   22    52   33.280     85.4859     27.9468     1.80     0.107     0.0     0.0    0.0    596
2D03 1.8236 0.8650 P
2D04 1.7179 0.7360 P
2D04 2.4646 0.9049 S
2D06 1.3468 0.8940 P
2D07 1.4891 0.9118 P
2D07 1.6902 0.8310 S
2D08 1.1747 0.9275 P
2D08 1.2733 0.8670 S
2D09 1.5796 0.9179 P
2D11 2.8938 0.9243 P
2D12 2.5197 0.8790 P
2D13 2.0771 0.7990 P
2D14 1.2371 0.8150 P
2D14 1.7317 0.7440 S
2D16 3.1621 0.9322 P
2D17 3.7413 0.8480 P
2D18 3.1659 0.9649 P
2D18 3.9096 0.9196 S
2D19 3.2897 0.8830 P
2D20 4.1232 0.8960 P
2D20 4.9782 0.9738 S
2D21 3.4199 0.8940 P
2D21 7.5263 0.9078 S
2D22 3.5280 0.8480 P
A000 1.9988 0.6550 P
A000 3.8773 0.8620 S
A004 2.8175 0.7670 P
A009 2.8564 0.8900 P
A009 3.7651 0.8810 S
A014 3.1385 0.8900 P
A024 3.0120 0.9630 P
A039 2.2995 0.6940 P
A039 3.5364 0.9610 S
A044 2.2252 0.9114 P
A049 2.1760 0.9118 P
A049 3.5597 0.8850 S
A054 2.2318 0.8630 P
A054 3.8875 0.8850 S
A059 3.4531 0.9703 S
A064 2.3944 0.8640 P
A064 3.5916 0.9194 S
A069 3.4896 0.8840 S
A074 2.2136 0.8590 P
A094 3.6502 0.9513 S
A100 3.2766 0.9099 S
A104 2.3593 0.9195 P
A109 2.7026 0.8930 P
A109 3.4354 0.9054 S
A114 3.0632 0.9237 S
A132 2.1842 0.9126 P
A134 2.2247 0.8170 P
A134 3.3271 0.9714 S
A139 2.1941 0.9205 P
A139 2.9300 0.9113 S
A144 2.1674 0.9255 P
A144 2.7573 0.9339 S
A149 2.3842 0.9066 P
A149 3.5110 0.9388 S
A154 1.6871 0.4020 P
A154 2.8640 0.8300 S
A159 1.9862 0.9132 P
A159 3.0399 0.9727 S
A164 1.8817 0.9051 P
A164 2.8677 0.8920 S
A169 1.7842 0.9201 P
A169 3.1481 0.9216 S
A174 1.7139 0.8680 P
A174 3.3562 0.9478 S
A179 2.2514 0.8680 P
A181 2.1283 0.7470 P
AX4  1.9785 0.9265 P
AX4  3.3338 0.8850 S
AX6  2.3299 0.9271 P
AX6  3.2756 0.8900 S
B03  4.3595 0.9129 S
B09  2.0371 0.8550 P
B13  2.1868 0.8890 P
B48  1.9008 0.9004 P
B50  2.1987 0.8890 P
C05  2.1303 0.9383 P
C10  1.9973 0.8890 P
C10  3.0282 0.9289 S
C15  2.0053 0.8780 P
C15  2.7212 0.9517 S
C21  1.9230 0.8750 P
C21  2.5158 0.9499 S
C90  2.0443 0.8550 P
C56  1.8804 0.9024 P
C62  1.7856 0.8970 P
C69  1.7886 0.9030 P
C72  1.6928 0.9174 P
# 2023  04  21   23    11   39.365     85.4489     27.9287    12.35     0.089     0.0     0.0    0.0    597
2D01 5.1376 0.8930 S
2D03 3.4734 0.8780 P
2D03 5.6515 0.7800 S
2D04 2.9225 0.9287 P
2D04 4.9953 0.8640 S
2D05 2.8071 0.9109 P
2D05 4.8787 0.8970 S
2D07 2.8575 0.9299 P
2D07 4.7339 0.8610 S
2D08 2.7818 0.9299 P
2D09 3.1426 0.9138 P
2D09 5.2171 0.9017 S
2D10 6.4090 0.9172 S
2D11 4.8063 0.9773 P
2D12 5.6739 0.8140 S
2D13 3.3206 0.8970 P
2D14 2.6601 0.8620 P
2D14 4.4962 0.8550 S
2D15 3.0936 0.9327 P
2D15 5.1272 0.7700 S
2D17 7.6471 0.8980 S
2D18 6.6469 0.9216 S
2D19 7.3679 0.9311 S
2D20 4.8502 0.9388 P
2D20 8.0170 0.9670 S
2D21 7.2422 0.9290 S
2D22 7.6247 0.9012 S
A004 3.4656 0.9656 P
A004 5.5872 0.5750 S
A009 5.8013 0.8830 S
A039 5.5120 0.8810 S
A044 3.3930 0.8800 P
A044 5.6255 0.9042 S
A049 3.3591 0.9058 P
A049 5.4879 0.7230 S
A054 5.5598 0.9118 S
A059 3.4180 0.9147 P
A059 5.5226 0.9168 S
A064 3.4311 0.9141 P
A064 5.7868 0.7240 S
A069 3.4497 0.8860 P
A069 5.9907 0.9094 S
A074 3.4829 0.9067 P
A074 6.0687 0.8900 S
A079 3.4769 0.8280 P
A079 5.7479 0.8670 S
A084 3.4690 0.9312 P
A084 5.7247 0.8880 S
A089 3.5182 0.9124 P
A089 5.8628 0.7530 S
A094 3.5955 0.9317 P
A094 5.9984 0.7330 S
A100 3.6227 0.9252 P
A100 6.0872 0.8790 S
A104 3.6437 0.8850 P
A109 3.5988 0.9187 P
A109 6.3140 0.8000 S
A114 3.6092 0.9480 P
A114 5.9535 0.9009 S
A132 3.6119 0.9306 P
A134 3.6429 0.9316 P
A134 6.1464 0.8750 S
A139 3.6586 0.9065 P
A144 3.6638 0.9151 P
A149 3.6867 0.9084 P
A149 6.7442 0.9133 S
A154 3.6265 0.9131 P
A159 3.6741 0.9234 P
A159 6.3425 0.8680 S
A164 3.6587 0.8840 P
A164 6.4260 0.8880 S
A169 3.6261 0.9202 P
A169 6.0928 0.9228 S
A174 3.5903 0.8910 P
A174 6.0716 0.9055 S
A179 6.5500 0.9144 S
AX4  5.9719 0.9574 S
AX6  3.5755 0.9211 P
AX6  6.3035 0.8580 S
B09  5.6004 0.8340 S
B13  5.4968 0.8800 S
B19  5.2630 0.9650 S
B23  5.1086 0.8830 S
B28  3.1958 0.9168 P
B28  5.3225 0.7920 S
B35  5.0642 0.8920 S
B48  4.5958 0.9271 S
C25  3.4003 0.9784 P
C56  3.2761 0.9086 P
C56  5.4747 0.9240 S
C62  5.4850 0.9161 S
# 2023  04  22   00    52   31.410     85.5510     27.9288    14.15     0.187     0.0     0.0    0.0    598
2D03 5.4541 0.8540 S
2D04 5.1154 0.8910 S
2D05 4.5568 0.9150 S
2D06 2.6618 0.9273 P
2D07 2.7394 0.9267 P
2D09 2.9167 0.9087 P
2D10 3.3021 0.9703 P
2D14 4.6176 0.9722 S
2D15 6.1924 0.9710 S
2D17 5.8701 0.8800 S
2D18 2.9259 0.9006 P
A004 5.0084 0.8600 S
A039 2.9590 0.8850 P
A039 4.7046 0.8460 S
A054 3.0072 0.8600 P
A064 2.9663 0.9311 P
A069 2.9270 0.9000 P
A074 3.0109 0.9528 P
A079 2.9116 0.9150 P
A084 2.9125 0.9176 P
A084 6.0175 0.9128 S
A089 2.9272 0.9045 P
A094 2.9440 0.9267 P
A100 2.9694 0.9335 P
A109 2.9575 0.9288 P
A113 2.9771 0.9252 P
A114 2.9289 0.9194 P
A132 3.0304 0.9328 P
A134 3.0643 0.8550 P
A139 3.0750 0.9129 P
A144 3.1142 0.9163 P
A149 3.1792 0.8830 P
A154 3.1597 0.9191 P
A159 3.2226 0.9052 P
A164 3.2539 0.9198 P
A169 3.2821 0.9292 P
A181 3.3523 0.8980 P
A181 5.4492 0.9003 S
