3 A014 0.2226 2.0455 1
3 A014 0.2526 2.0455 2
3 A014 0.2226 2.0455 1
3 A014 0.2526 2.0455 2
3 A024 0.2026 2.0322 1
3 A024 0.2026 2.0322 1
3 A024 0.2026 2.0322 1
3 A009 0.3226 2.1263 2
3 A009 0.3226 2.1263 2
3 A009 0.3226 2.1263 2
3 A009 0.2826 2.1263 1
3 A009 0.2826 2.1263 1
3 A009 0.2826 2.1263 1
3 A029 0.1826 2.04495 1
3 A029 0.1826 2.04495 1
3 A029 0.2226 2.04495 2
3 A029 0.2226 2.04495 2
3 A029 0.1826 2.04495 1
3 A029 0.2226 2.04495 2
3 A000 0.3126 2.19749 1
3 A000 0.3126 2.19749 1
3 A000 0.3626 2.19749 2
3 A000 0.3626 2.19749 2
3 A000 0.3626 2.19749 2
3 A000 0.3126 2.19749 1
3 A004 0.3126 2.22428 2
3 A004 0.2826 2.22428 1
3 A004 0.3126 2.22428 2
3 A004 0.2826 2.22428 1
3 A004 0.2826 2.22428 1
3 A004 0.3126 2.22428 2
3 A034 0.2026 2.0829 2
3 A034 0.2026 2.0829 2
3 A034 0.1626 2.0829 1
3 A034 0.1626 2.0829 1
3 A034 0.1626 2.0829 1
3 A034 0.2026 2.0829 2
3 A039 0.1526 2.0915 1
3 A039 0.1526 2.0915 1
3 A039 0.2026 2.0915 2
3 A039 0.2026 2.0915 2
3 A039 0.1526 2.0915 1
3 A039 0.2026 2.0915 2
3 A044 0.2026 2.06604 2
3 A044 0.2026 2.06604 2
3 A044 0.1726 2.06604 1
3 A044 0.1726 2.06604 1
3 A044 0.1726 2.06604 1
3 A044 0.2026 2.06604 2
3 2D16 0.1220 3.65304 1
3 2D16 0.1820 3.65304 2
3 2D16 0.1820 3.65304 2
3 2D16 0.1220 3.65304 1
3 2D16 0.1820 3.65304 2
3 2D16 0.1220 3.65304 1
3 2D20 0.7801 12.1558 2
3 2D20 0.7201 12.1558 1
3 2D20 0.7201 12.1558 1
3 2D20 0.7201 12.1558 1
3 2D20 0.7801 12.1558 2
3 2D20 0.7801 12.1558 2
3 2D18 0.1317 6.58446 2
3 2D18 0.1118 6.58446 1
3 2D18 0.1317 6.58446 2
3 2D18 0.1118 6.58446 1
3 2D18 0.1118 6.58446 1
3 2D18 0.1317 6.58446 2
3 A059 0.2026 2.33934 1
3 A059 0.2026 2.33934 1
3 A059 0.2026 2.33934 1
3 2D19 0.5913 10.602 1
3 2D19 0.6113 10.602 2
3 2D19 0.5913 10.602 1
3 2D19 0.6113 10.602 2
3 2D19 0.5913 10.602 1
3 2D19 0.6113 10.602 2
3 2D22 0.8407 11.0183 1
3 2D22 0.8607 11.0183 2
3 2D22 0.8407 11.0183 1
3 2D22 0.8607 11.0183 2
3 2D22 0.8407 11.0183 1
3 2D22 0.8607 11.0183 2
3 A132 0.4312 3.5306 1
3 A132 0.4512 3.5306 2
3 A132 0.4312 3.5306 1
3 A132 0.4512 3.5306 2
3 A132 0.4312 3.5306 1
3 A132 0.4512 3.5306 2
3 A134 0.4812 3.40179 1
3 A134 0.5112 3.40179 2
3 A134 0.4812 3.40179 1
3 A134 0.5112 3.40179 2
3 A134 0.4812 3.40179 1
3 A134 0.5112 3.40179 2
3 A139 0.5015 3.32069 1
3 A139 0.5215 3.32069 2
3 A139 0.5015 3.32069 1
3 A139 0.5215 3.32069 2
3 A139 0.5015 3.32069 1
3 A139 0.5215 3.32069 2
3 A144 0.5606 3.21984 1
3 A144 0.5806 3.21984 2
3 A144 0.5606 3.21984 1
3 A144 0.5806 3.21984 2
3 A144 0.5606 3.21984 1
3 A144 0.5806 3.21984 2
3 A149 0.6110 2.96717 1
3 A149 0.6510 2.96717 2
3 A149 0.6110 2.96717 1
3 A149 0.6510 2.96717 2
3 A149 0.6110 2.96717 1
3 A149 0.6510 2.96717 2
3 A154 0.6114 2.91245 1
3 A154 0.6213 2.91245 2
3 A154 0.6114 2.91245 1
3 A154 0.6213 2.91245 2
3 A154 0.6114 2.91245 1
3 A154 0.6213 2.91245 2
3 A159 0.6715 2.8307 1
3 A159 0.6915 2.8307 2
3 A159 0.6715 2.8307 1
3 A159 0.6915 2.8307 2
3 A159 0.6715 2.8307 1
3 A159 0.6915 2.8307 2
3 A164 0.7117 2.65465 1
3 A164 0.7316 2.65465 2
3 A164 0.7117 2.65465 1
3 A164 0.7316 2.65465 2
3 A164 0.7117 2.65465 1
3 A164 0.7316 2.65465 2
3 A169 0.7418 2.35333 1
3 A169 0.7618 2.35333 2
3 A169 0.7418 2.35333 1
3 A169 0.7618 2.35333 2
3 A169 0.7418 2.35333 1
3 A169 0.7618 2.35333 2
3 AX4 0.7102 2.21425 1
3 AX4 0.7302 2.21425 2
3 AX4 0.7102 2.21425 1
3 AX4 0.7302 2.21425 2
3 AX4 0.7102 2.21425 1
3 AX4 0.7302 2.21425 2
3 A174 0.7714 2.23037 1
3 A174 0.8014 2.23037 2
3 A174 0.7714 2.23037 1
3 A174 0.8014 2.23037 2
3 A174 0.7714 2.23037 1
3 A174 0.8014 2.23037 2
3 A179 0.8209 2.23611 1
3 A179 0.8509 2.23611 2
3 A179 0.8209 2.23611 1
3 A179 0.8509 2.23611 2
3 A179 0.8209 2.23611 1
3 A179 0.8509 2.23611 2
3 A181 0.8408 2.23755 1
3 A181 0.8708 2.23755 2
3 A181 0.8408 2.23755 1
3 A181 0.8708 2.23755 2
3 A181 0.8408 2.23755 1
3 A181 0.8708 2.23755 2
3 C05 0.7826 2.2077 1
3 C05 0.8126 2.2077 2
3 C05 0.7826 2.2077 1
3 C05 0.8126 2.2077 2
